"Step","dulcet-rain-4 - train/sigreg","dulcet-rain-4 - train/sigreg__MIN","dulcet-rain-4 - train/sigreg__MAX"
"123799","2.28125","2.28125","2.28125"
"123802","2.34375","2.34375","2.34375"
"123810","2.46875","2.46875","2.46875"
"123813","2.328125","2.328125","2.328125"
"123858","2.28125","2.28125","2.28125"
"123860","2.21875","2.21875","2.21875"
"123900","2.203125","2.203125","2.203125"
"123915","2.15625","2.15625","2.15625"
"123918","2.46875","2.46875","2.46875"
"123923","2.0625","2.0625","2.0625"
"123932","2.28125","2.28125","2.28125"
"123947","2.484375","2.484375","2.484375"
"123973","2.4375","2.4375","2.4375"
"123979","2.203125","2.203125","2.203125"
"123992","2.109375","2.109375","2.109375"
"124007","2.3125","2.3125","2.3125"
"124066","2.296875","2.296875","2.296875"
"124083","2.28125","2.28125","2.28125"
"124093","2.296875","2.296875","2.296875"
"124168","2.09375","2.09375","2.09375"
"124197","2.03125","2.03125","2.03125"
"124199","2.171875","2.171875","2.171875"
"124204","2.21875","2.21875","2.21875"
"124209","2.25","2.25","2.25"
"124210","2.21875","2.21875","2.21875"
"124243","2.453125","2.453125","2.453125"
"124248","2.265625","2.265625","2.265625"
"124270","2.296875","2.296875","2.296875"
"124338","1.9765625","1.9765625","1.9765625"
"124361","2.203125","2.203125","2.203125"
"124372","2.078125","2.078125","2.078125"
"124388","2.328125","2.328125","2.328125"
"124396","2.421875","2.421875","2.421875"
"124432","2.3125","2.3125","2.3125"
"124455","2.1875","2.1875","2.1875"
"124467","2.3125","2.3125","2.3125"
"124468","2.484375","2.484375","2.484375"
"124505","2.296875","2.296875","2.296875"
"124517","2.3125","2.3125","2.3125"
"124585","2.53125","2.53125","2.53125"
"124599","2.265625","2.265625","2.265625"
"124661","2.515625","2.515625","2.515625"
"124696","2.3125","2.3125","2.3125"
"124699","1.953125","1.953125","1.953125"
"124733","2.375","2.375","2.375"
"124761","1.796875","1.796875","1.796875"
"124764","2.390625","2.390625","2.390625"
"124780","2.203125","2.203125","2.203125"
"124785","2.34375","2.34375","2.34375"
"124806","2.015625","2.015625","2.015625"
"124823","2.0625","2.0625","2.0625"
"124884","2.484375","2.484375","2.484375"
"124889","2.265625","2.265625","2.265625"
"124913","2.15625","2.15625","2.15625"
"124924","2.453125","2.453125","2.453125"
"124943","2.0625","2.0625","2.0625"
"124953","1.9609375","1.9609375","1.9609375"
"124970","2.265625","2.265625","2.265625"
"124986","2.046875","2.046875","2.046875"
"125005","2.5625","2.5625","2.5625"
"125020","2.28125","2.28125","2.28125"
"125033","2.109375","2.109375","2.109375"
"125049","2.125","2.125","2.125"
"125104","2.15625","2.15625","2.15625"
"125108","2.3125","2.3125","2.3125"
"125128","2.28125","2.28125","2.28125"
"125131","1.9140625","1.9140625","1.9140625"
"125166","2.0625","2.0625","2.0625"
"125174","2.546875","2.546875","2.546875"
"125197","2.265625","2.265625","2.265625"
"125213","2.5625","2.5625","2.5625"
"125267","2.25","2.25","2.25"
"125270","2.265625","2.265625","2.265625"
"125271","2.3125","2.3125","2.3125"
"125292","2.28125","2.28125","2.28125"
"125335","2.109375","2.109375","2.109375"
"125363","2.09375","2.09375","2.09375"
"125375","2.328125","2.328125","2.328125"
"125398","2.453125","2.453125","2.453125"
"125451","2.078125","2.078125","2.078125"
"125460","2.078125","2.078125","2.078125"
"125462","2.3125","2.3125","2.3125"
"125488","2.09375","2.09375","2.09375"
"125558","2.109375","2.109375","2.109375"
"125577","2.359375","2.359375","2.359375"
"125594","2","2","2"
"125614","2.359375","2.359375","2.359375"
"125658","2.125","2.125","2.125"
"125692","1.9453125","1.9453125","1.9453125"
"125728","2.0625","2.0625","2.0625"
"125756","2.1875","2.1875","2.1875"
"125807","2.109375","2.109375","2.109375"
"125811","2.296875","2.296875","2.296875"
"125812","2.296875","2.296875","2.296875"
"125821","2.296875","2.296875","2.296875"
"125825","2.21875","2.21875","2.21875"
"125846","2.328125","2.328125","2.328125"
"125884","1.9296875","1.9296875","1.9296875"
"125896","2.40625","2.40625","2.40625"
"125902","2.21875","2.21875","2.21875"
"125918","2.109375","2.109375","2.109375"
"125929","2.296875","2.296875","2.296875"
"125936","2.78125","2.78125","2.78125"
"125938","2.734375","2.734375","2.734375"
"125954","2.15625","2.15625","2.15625"
"125955","2.078125","2.078125","2.078125"
"126031","2.078125","2.078125","2.078125"
"126096","2.3125","2.3125","2.3125"
"126102","2.140625","2.140625","2.140625"
"126144","2.6875","2.6875","2.6875"
"126145","2.328125","2.328125","2.328125"
"126155","2.28125","2.28125","2.28125"
"126157","2.03125","2.03125","2.03125"
"126243","2.15625","2.15625","2.15625"
"126275","2.5625","2.5625","2.5625"
"126278","2.03125","2.03125","2.03125"
"126291","2.34375","2.34375","2.34375"
"126300","2.390625","2.390625","2.390625"
"126322","2.390625","2.390625","2.390625"
"126338","2.21875","2.21875","2.21875"
"126363","2.125","2.125","2.125"
"126368","2.359375","2.359375","2.359375"
"126398","2.28125","2.28125","2.28125"
"126428","2.328125","2.328125","2.328125"
"126519","2.28125","2.28125","2.28125"
"126536","2.25","2.25","2.25"
"126568","2.21875","2.21875","2.21875"
"126578","2.171875","2.171875","2.171875"
"126627","2.03125","2.03125","2.03125"
"126639","2.46875","2.46875","2.46875"
"126670","2.484375","2.484375","2.484375"
"126671","2","2","2"
"126685","2.28125","2.28125","2.28125"
"126695","2.6875","2.6875","2.6875"
"126705","2.1875","2.1875","2.1875"
"126714","2.4375","2.4375","2.4375"
"126719","1.984375","1.984375","1.984375"
"126732","2.4375","2.4375","2.4375"
"126745","2.0625","2.0625","2.0625"
"126792","2.390625","2.390625","2.390625"
"126884","1.8828125","1.8828125","1.8828125"
"126886","2.234375","2.234375","2.234375"
"126960","2.0625","2.0625","2.0625"
"127076","2.15625","2.15625","2.15625"
"127130","1.828125","1.828125","1.828125"
"127136","2.3125","2.3125","2.3125"
"127138","2.21875","2.21875","2.21875"
"127209","2.390625","2.390625","2.390625"
"127255","2.65625","2.65625","2.65625"
"127274","2.125","2.125","2.125"
"127311","2.40625","2.40625","2.40625"
"127326","2.25","2.25","2.25"
"127335","2.125","2.125","2.125"
"127367","2.109375","2.109375","2.109375"
"127378","1.984375","1.984375","1.984375"
"127404","2.390625","2.390625","2.390625"
"127421","2.28125","2.28125","2.28125"
"127422","2.390625","2.390625","2.390625"
"127443","2.171875","2.171875","2.171875"
"127457","2.171875","2.171875","2.171875"
"127482","2.03125","2.03125","2.03125"
"127501","2.265625","2.265625","2.265625"
"127511","2.03125","2.03125","2.03125"
"127518","2.015625","2.015625","2.015625"
"127534","2.125","2.125","2.125"
"127535","2.1875","2.1875","2.1875"
"127541","2.6875","2.6875","2.6875"
"127598","2.4375","2.4375","2.4375"
"127599","2.609375","2.609375","2.609375"
"127620","2.03125","2.03125","2.03125"
"127641","2.328125","2.328125","2.328125"
"127649","2.0625","2.0625","2.0625"
"127675","2.3125","2.3125","2.3125"
"127695","2.3125","2.3125","2.3125"
"127730","2.15625","2.15625","2.15625"
"127739","2.125","2.125","2.125"
"127807","2.40625","2.40625","2.40625"
"127811","2.34375","2.34375","2.34375"
"127863","2.21875","2.21875","2.21875"
"127912","2.1875","2.1875","2.1875"
"127929","1.9609375","1.9609375","1.9609375"
"127930","2.234375","2.234375","2.234375"
"127931","2.546875","2.546875","2.546875"
"127949","2.59375","2.59375","2.59375"
"127960","2.21875","2.21875","2.21875"
"127963","2.140625","2.140625","2.140625"
"127969","2.125","2.125","2.125"
"127987","2.046875","2.046875","2.046875"
"127997","2.21875","2.21875","2.21875"
"127999","2.234375","2.234375","2.234375"
"128065","2.359375","2.359375","2.359375"
"128071","2.09375","2.09375","2.09375"
"128084","2.140625","2.140625","2.140625"
"128129","2.28125","2.28125","2.28125"
"128158","2.15625","2.15625","2.15625"
"128160","2.125","2.125","2.125"
"128205","2.375","2.375","2.375"
"128209","2.25","2.25","2.25"
"128251","2.09375","2.09375","2.09375"
"128255","1.9921875","1.9921875","1.9921875"
"128326","2.703125","2.703125","2.703125"
"128329","2.28125","2.28125","2.28125"
"128361","2.40625","2.40625","2.40625"
"128394","2.28125","2.28125","2.28125"
"128459","2.078125","2.078125","2.078125"
"128464","2.1875","2.1875","2.1875"
"128466","2.0625","2.0625","2.0625"
"128469","2.078125","2.078125","2.078125"
"128471","1.9921875","1.9921875","1.9921875"
"128562","2.265625","2.265625","2.265625"
"128572","2.328125","2.328125","2.328125"
"128590","2.265625","2.265625","2.265625"
"128601","2.265625","2.265625","2.265625"
"128608","2.453125","2.453125","2.453125"
"128634","2.4375","2.4375","2.4375"
"128646","1.9453125","1.9453125","1.9453125"
"128657","2.09375","2.09375","2.09375"
"128704","2.0625","2.0625","2.0625"
"128705","2.078125","2.078125","2.078125"
"128741","2.359375","2.359375","2.359375"
"128748","2.21875","2.21875","2.21875"
"128758","2.296875","2.296875","2.296875"
"128759","2.1875","2.1875","2.1875"
"128787","2.171875","2.171875","2.171875"
"128794","2.203125","2.203125","2.203125"
"128860","2.171875","2.171875","2.171875"
"128873","2.484375","2.484375","2.484375"
"128916","2.21875","2.21875","2.21875"
"128929","2.328125","2.328125","2.328125"
"128931","2.109375","2.109375","2.109375"
"128938","2.546875","2.546875","2.546875"
"128948","2.25","2.25","2.25"
"128949","2.203125","2.203125","2.203125"
"128988","2.234375","2.234375","2.234375"
"129016","2.125","2.125","2.125"
"129045","2.234375","2.234375","2.234375"
"129101","2.0625","2.0625","2.0625"
"129103","2.484375","2.484375","2.484375"
"129111","2.28125","2.28125","2.28125"
"129121","2.25","2.25","2.25"
"129169","2.265625","2.265625","2.265625"
"129244","2","2","2"
"129259","1.9609375","1.9609375","1.9609375"
"129280","2.171875","2.171875","2.171875"
"129371","2.5","2.5","2.5"
"129379","2.5","2.5","2.5"
"129458","2.09375","2.09375","2.09375"
"129460","2.171875","2.171875","2.171875"
"129473","2.03125","2.03125","2.03125"
"129504","2.40625","2.40625","2.40625"
"129505","2.296875","2.296875","2.296875"
"129532","2.046875","2.046875","2.046875"
"129588","2.1875","2.1875","2.1875"
"129622","2.171875","2.171875","2.171875"
"129641","2.265625","2.265625","2.265625"
"129662","2.328125","2.328125","2.328125"
"129687","2.203125","2.203125","2.203125"
"129737","2.046875","2.046875","2.046875"
"129745","2.140625","2.140625","2.140625"
"129798","2.296875","2.296875","2.296875"
"129818","1.9765625","1.9765625","1.9765625"
"129842","2.15625","2.15625","2.15625"
"129856","2.296875","2.296875","2.296875"
"129868","2.171875","2.171875","2.171875"
"129876","2.109375","2.109375","2.109375"
"129890","2.1875","2.1875","2.1875"
"129959","2.078125","2.078125","2.078125"
"129991","2.21875","2.21875","2.21875"
"130031","2.015625","2.015625","2.015625"
"130075","2.21875","2.21875","2.21875"
"130098","2.5625","2.5625","2.5625"
"130104","2.421875","2.421875","2.421875"
"130108","2.078125","2.078125","2.078125"
"130114","2.140625","2.140625","2.140625"
"130220","2.34375","2.34375","2.34375"
"130222","2.28125","2.28125","2.28125"
"130224","2.34375","2.34375","2.34375"
"130272","2.28125","2.28125","2.28125"
"130302","2.15625","2.15625","2.15625"
"130406","2.484375","2.484375","2.484375"
"130483","2.1875","2.1875","2.1875"
"130498","2.375","2.375","2.375"
"130520","2.125","2.125","2.125"
"130527","2.234375","2.234375","2.234375"
"130531","2.171875","2.171875","2.171875"
"130538","2.046875","2.046875","2.046875"
"130595","2.3125","2.3125","2.3125"
"130602","2.1875","2.1875","2.1875"
"130629","2.0625","2.0625","2.0625"
"130630","2.078125","2.078125","2.078125"
"130659","2.515625","2.515625","2.515625"
"130731","1.9921875","1.9921875","1.9921875"
"130760","2.078125","2.078125","2.078125"
"130802","2.265625","2.265625","2.265625"
"130828","2.140625","2.140625","2.140625"
"130874","2.5625","2.5625","2.5625"
"130880","2.34375","2.34375","2.34375"
"130887","2.4375","2.4375","2.4375"
"130922","2.21875","2.21875","2.21875"
"130944","2.59375","2.59375","2.59375"
"131011","2.109375","2.109375","2.109375"
"131018","2.375","2.375","2.375"
"131023","2.5","2.5","2.5"
"131024","2.34375","2.34375","2.34375"
"131041","2.53125","2.53125","2.53125"
"131058","2.0625","2.0625","2.0625"
"131076","2.359375","2.359375","2.359375"
"131085","2.28125","2.28125","2.28125"
"131136","2.265625","2.265625","2.265625"
"131147","2.265625","2.265625","2.265625"
"131167","1.96875","1.96875","1.96875"
"131169","1.921875","1.921875","1.921875"
"131186","2.265625","2.265625","2.265625"
"131327","2.140625","2.140625","2.140625"
"131334","2.375","2.375","2.375"
"131393","2.375","2.375","2.375"
"131418","2.203125","2.203125","2.203125"
"131436","2.484375","2.484375","2.484375"
"131476","1.9765625","1.9765625","1.9765625"
"131519","2.125","2.125","2.125"
"131524","2","2","2"
"131550","2.34375","2.34375","2.34375"
"131594","2.0625","2.0625","2.0625"
"131617","2.03125","2.03125","2.03125"
"131669","2.359375","2.359375","2.359375"
"131687","2.1875","2.1875","2.1875"
"131730","2.53125","2.53125","2.53125"
"131793","2.25","2.25","2.25"
"131795","2.453125","2.453125","2.453125"
"131801","1.9765625","1.9765625","1.9765625"
"131809","2.046875","2.046875","2.046875"
"131822","2.515625","2.515625","2.515625"
"131836","2.1875","2.1875","2.1875"
"131876","1.9765625","1.9765625","1.9765625"
"131917","2.4375","2.4375","2.4375"
"131927","2.0625","2.0625","2.0625"
"131943","2.40625","2.40625","2.40625"
"132001","2.125","2.125","2.125"
"132005","2.375","2.375","2.375"
"132019","2.15625","2.15625","2.15625"
"132036","1.9296875","1.9296875","1.9296875"
"132048","1.890625","1.890625","1.890625"
"132120","2.109375","2.109375","2.109375"
"132121","2.140625","2.140625","2.140625"
"132156","2.21875","2.21875","2.21875"
"132219","2.4375","2.4375","2.4375"
"132232","2.25","2.25","2.25"
"132288","2.171875","2.171875","2.171875"
"132292","2.140625","2.140625","2.140625"
"132317","2.421875","2.421875","2.421875"
"132330","2.265625","2.265625","2.265625"
"132352","2.25","2.25","2.25"
"132364","2.703125","2.703125","2.703125"
"132390","2.328125","2.328125","2.328125"
"132413","2.0625","2.0625","2.0625"
"132420","2.390625","2.390625","2.390625"
"132449","2.109375","2.109375","2.109375"
"132454","2.375","2.375","2.375"
"132482","2.359375","2.359375","2.359375"
"132533","2.40625","2.40625","2.40625"
"132579","2.109375","2.109375","2.109375"
"132587","2.15625","2.15625","2.15625"
"132606","2.328125","2.328125","2.328125"
"132673","2.09375","2.09375","2.09375"
"132751","2.125","2.125","2.125"
"132774","2.203125","2.203125","2.203125"
"132817","2.296875","2.296875","2.296875"
"132852","2.078125","2.078125","2.078125"
"132865","2.21875","2.21875","2.21875"
"132881","2.15625","2.15625","2.15625"
"132896","2.5","2.5","2.5"
"132926","2.96875","2.96875","2.96875"
"132947","2.109375","2.109375","2.109375"
"132993","2.5625","2.5625","2.5625"
"133010","2.328125","2.328125","2.328125"
"133041","2","2","2"
"133055","2.140625","2.140625","2.140625"
"133119","2.171875","2.171875","2.171875"
"133148","2.296875","2.296875","2.296875"
"133173","2.25","2.25","2.25"
"133190","2.546875","2.546875","2.546875"
"133201","2.609375","2.609375","2.609375"
"133228","2.28125","2.28125","2.28125"
"133262","2","2","2"
"133269","2.3125","2.3125","2.3125"
"133278","2.34375","2.34375","2.34375"
"133297","2.203125","2.203125","2.203125"
"133312","2.34375","2.34375","2.34375"
"133363","1.9765625","1.9765625","1.9765625"
"133398","2","2","2"
"133401","2.21875","2.21875","2.21875"
"133424","2.453125","2.453125","2.453125"
"133490","2.328125","2.328125","2.328125"
"133508","2.1875","2.1875","2.1875"
"133563","1.9453125","1.9453125","1.9453125"
"133600","2.453125","2.453125","2.453125"
"133611","2.21875","2.21875","2.21875"
"133621","2.359375","2.359375","2.359375"
"133645","2.03125","2.03125","2.03125"
"133662","2.421875","2.421875","2.421875"
"133732","2.0625","2.0625","2.0625"
"133735","2.1875","2.1875","2.1875"
"133759","2.03125","2.03125","2.03125"
"133798","2.265625","2.265625","2.265625"
"133802","2.359375","2.359375","2.359375"
"133811","2.203125","2.203125","2.203125"
"133823","1.9921875","1.9921875","1.9921875"
"133880","2.03125","2.03125","2.03125"
"133885","2.46875","2.46875","2.46875"
"133930","1.984375","1.984375","1.984375"
"133974","2.0625","2.0625","2.0625"
"134010","2.078125","2.078125","2.078125"
"134049","2.03125","2.03125","2.03125"
"134123","2.3125","2.3125","2.3125"
"134154","2.390625","2.390625","2.390625"
"134155","2.25","2.25","2.25"
"134156","2.234375","2.234375","2.234375"
"134236","2.03125","2.03125","2.03125"
"134285","2.15625","2.15625","2.15625"
"134296","2.46875","2.46875","2.46875"
"134311","1.96875","1.96875","1.96875"
"134313","2.234375","2.234375","2.234375"
"134317","2.203125","2.203125","2.203125"
"134327","2.25","2.25","2.25"
"134355","2.265625","2.265625","2.265625"
"134418","2.265625","2.265625","2.265625"
"134419","2.46875","2.46875","2.46875"
"134462","2.5625","2.5625","2.5625"
"134499","2.03125","2.03125","2.03125"
"134503","2.296875","2.296875","2.296875"
"134504","2.171875","2.171875","2.171875"
"134553","2.21875","2.21875","2.21875"
"134581","1.90625","1.90625","1.90625"
"134604","1.9765625","1.9765625","1.9765625"
"134653","2.484375","2.484375","2.484375"
"134690","2.3125","2.3125","2.3125"
"134702","2.203125","2.203125","2.203125"
"134809","2.03125","2.03125","2.03125"
"134824","2.109375","2.109375","2.109375"
"134829","1.984375","1.984375","1.984375"
